date,SP_PI,SP_RI,TR10Y_RI,TR3M_RI,CPI,INF_EXP,SP,E,D,CAPE,PAY,10Y,3M,CORP,B2P,NTIS,BAA_AAA,CORP_RTN,CAY_PCT,SENT
4/30/1970,81.52,38.7895764,309.7627136,239.6288595,38.5,,85.95,5.59333,3.17333,15.87306782,0.567341816,0.0739,0.0693,0.0874,0.64516129,-308379.7284,0.87,0.05872276,0.00551547,2.330086
5/31/1970,76.55,36.5506753,308.916642,241.0127161,38.6,,76.06,5.55667,3.17667,13.98383606,0.57168592,0.0791,0.0693,0.091,0.689655172,77737.41912,0.77,-0.016082027,0.011733749,2.042625
6/30/1970,72.72,34.8483936,316.9904642,242.3161932,38.8,,75.59,5.52,3.18,13.7996918,0.576086957,0.0784,0.0649,0.0936,0.724637681,647022.9576,0.96,-0.045092762,0.011733749,1.602776
7/31/1970,78.05,37.5300812,325.9349758,243.6045076,39,,75.72,5.46667,3.18333,13.72649974,0.582316108,0.0746,0.0638,0.0937,0.675675676,3300703.172,1.31,0.001988787,0.011733749,1.556565
8/31/1970,81.52,39.3263412,325.3661253,244.8895214,39,,77.92,5.41333,3.18667,14.10045652,0.588670929,0.0753,0.0633,0.0947,0.64516129,377896.0752,1.3,0.017417198,0.016124989,1.346561
9/30/1970,84.3,40.7958919,332.1242654,246.0813171,39.2,,82.58,5.36,3.19,14.84266115,0.595149254,0.0739,0.0584,0.0932,0.625,559655.2474,1.3,-0.009263658,0.016124989,1.254047
10/31/1970,83.25,40.4143287,333.183802,247.2789128,39.4,,84.37,5.28333,3.17333,15.0641854,0.600630663,0.0733,0.0584,0.0934,0.632911392,415035.4509,1.33,0.00285188,0.016124989,0.9577795
11/30/1970,87.2,42.4588811,356.2175004,248.3174843,39.6,,84.28,5.20667,3.15667,14.95076191,0.60627426,0.0684,0.0504,0.0937,0.602409639,510350.9583,1.48,-0.05902585,0.014535253,0.7192003
12/31/1970,92.15,44.9966073,357.8830812,249.3211008,39.8,,90.05,5.13,3.14,15.87384069,0.61208577,0.0639,0.0485,0.0897,0.571428571,9689530.834,1.38,0.039363126,0.014535253,0.609697
1/31/1971,95.88,46.9443652,370.7783762,250.1833362,39.8,,93.49,5.16,3.13,16.46179394,0.606589147,0.0624,0.0415,0.0854,0.578034682,624228.6905,1.31,-0.00974314,0.014535253,0.4381207
2/28/1971,96.75,47.4970466,371.2948534,250.892189,39.9,,97.11,5.19,3.12,17.03453478,0.601156069,0.0611,0.034,0.0834,0.571428571,228860.9267,1.25,0.01080325,0.009907891,0.1844813
3/31/1971,100.31,49.3719571,390.3741315,251.6532287,40,,99.6,5.22,3.11,17.40290261,0.595785441,0.057,0.0364,0.0847,0.552486188,1518408.089,1.2,-0.055718599,0.009907891,-0.0024777
4/30/1971,103.95,51.2905986,376.5694488,252.477393,40.1,,103,5.25333,3.10667,17.92411045,0.591371568,0.0583,0.0393,0.0847,0.531914894,391249.0558,1.09,0.03798277,0.009907891,-0.4131328
5/31/1971,99.63,49.2864451,370.251206,253.3905196,40.3,,101.6,5.28667,3.10333,17.56415328,0.587010349,0.0639,0.0434,0.0866,0.555555556,1465221.222,1.11,-0.001415361,0.014588559,-0.6326457
6/30/1971,99.7,49.4488975,363.6451028,254.4927683,40.6,0.034164,99.72,5.32,3.1,17.08316688,0.582706767,0.0652,0.0522,0.0878,0.555555556,-954506.2936,1.12,0.026951592,0.014588559,-0.7467718
7/31/1971,95.58,47.5330724,361.7195538,255.6188988,40.7,0.034164,99,5.35667,3.09667,16.88941471,0.578096093,0.0673,0.0531,0.0878,0.578034682,1642953.108,1.17,0.008926548,0.014588559,-0.6997347
8/31/1971,99.03,49.3768453,379.1969096,256.5646888,40.8,0.034164,97.24,5.39333,3.09333,16.51944944,0.573547326,0.0658,0.0444,0.0869,0.558659218,1690422.307,1.15,-0.0309719,-0.00272173,-0.7998408
9/30/1971,98.34,49.1611105,389.0931969,257.5481867,40.8,0.031359,99.4,5.43,3.09,16.85679255,0.569060773,0.0614,0.046,0.0857,0.561797753,1225638.904,1.09,-0.015742336,-0.00272173,-0.647851
10/31/1971,94.23,47.2344546,394.8004107,258.473214,40.9,0.031359,97.29,5.52,3.08333,16.42886271,0.558574275,0.0593,0.0431,0.0844,0.588235294,494972.0468,1.12,0.000465895,-0.00272173,-0.7268565
11/30/1971,93.99,47.2425364,394.9813474,259.4080254,40.9,0.031359,92.78,5.61,3.07667,15.63871265,0.548426025,0.0581,0.0434,0.0839,0.588235294,579055.9465,1.13,0.007691185,-0.007118567,-0.8521877
12/31/1971,102.09,51.4425812,398.1047653,260.2035434,41.1,0.034194,99.17,5.7,3.07,16.60355721,0.538596491,0.0593,0.0368,0.0831,0.540540541,14994027.92,1.04,0.002282453,-0.007118567,-0.8496044
1/31/1972,103.94,52.5035406,394.2153001,260.9299449,41.1,0.034194,103.3,5.73667,3.07,17.2629968,0.535153669,0.0595,0.0335,0.0824,0.561797753,500124.3119,0.96,0.015786621,-0.007118567,-0.6596342
2/29/1972,106.19,53.7688264,397.6741355,261.6822929,41.3,0.034194,105.2,5.77333,3.07,17.46414761,0.531755503,0.0608,0.0346,0.0821,0.546448087,849306.8865,1,-0.005497409,-0.003808567,-0.7412874
3/31/1972,107.2,54.4096033,397.334132,262.5174956,41.4,0.035392,107.7,5.81,3.07,17.80564385,0.528399312,0.0607,0.0383,0.0825,0.543478261,758479.109,0.94,0.0082776,-0.003808567,-0.6032464
