year_month,Mkt-RF,SMB,HML,RF,MOM,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
200012,    1.19,    0.72,    7.57,    0.50,   6.70, -10.1361,   1.2396,   0.7372,   3.4927,   2.7732,  -0.0237,   6.8522,  12.4954,   9.9409,  12.9094,   2.2170,  14.2683,  10.8721,  13.2892,  10.7614,   4.2580,   8.2192,  12.0800,  13.4519,  11.8341,  -1.2898,   7.7707,   5.9945,   7.9388,   0.4421, -10.82,   0.33,   0.32,   6.79,   1.14,   7.26,  -3.36,   2.94,   3.11,   5.93
200101,    3.13,    6.74,   -5.28,    0.54, -25.05,  28.0126,  17.8917,  12.8831,  12.0795,  13.2217,  14.6599,   7.6423,   4.8387,   6.0849,   5.7453,  13.2217,   2.5387,   0.1170,  -1.3895,   2.8247,   6.9555,   1.6586,  -0.6259,  -3.6654,   6.8065,   3.1561,   3.5952,   7.2630,  -5.4891,   1.5723,  35.57,  26.08,   5.98,  11.33,   3.68,  -3.74,   0.37,  -2.67,  -6.76,  -6.46
200102,  -10.05,   -0.82,   12.60,    0.38,  12.51, -13.5998,  -9.9648,  -2.5222,   0.6300,  -0.2727, -14.0209,  -2.2098,  -0.2990,  -3.0353,   1.8947, -17.3083,  -4.1015,  -0.5575,   1.4387,  -0.9334, -15.1908,  -2.5701,  -0.0585,   0.0416,   1.8211, -11.9879,  -2.9819,  -1.8773,   3.8869,   4.2933, -19.83, -21.24, -11.42,  -8.05,  -5.11, -12.03,  -3.91,  -1.70,  -4.54,  -4.29
200103,   -7.26,    0.17,    6.52,    0.42,   8.35, -12.6310,  -1.5804,  -1.4799,   0.4523,  -1.9658,  -5.7480,  -0.6169,  -1.6530,  -1.8986,  -1.3773, -11.9507,  -4.6343,  -3.4179,  -2.6365,  -0.6649, -11.9698,  -3.6359,  -1.2610,  -1.0392,   0.2876,  -8.5249,  -2.4008,  -0.0463,  -2.7473,  -2.6452, -17.59, -10.71,  -6.77,  -7.05,  -4.01,  -6.11,  -5.08,  -3.34,  -3.77,  -2.90
200104,    7.94,    0.59,   -4.74,    0.39,  -7.97,   9.5178,   6.9497,   2.8341,   4.4432,   5.1481,  11.2130,   5.1265,   7.4079,   3.8950,   5.3256,  11.4737,   9.2228,   5.8643,   5.4157,   4.4397,  16.5021,   7.2673,   5.8529,   8.2115,   7.7981,   9.0420,   5.6910,   3.1729,   2.0131,   7.4412,  15.11,  17.49,  10.26,   6.91,   7.48,   2.73,   3.74,   3.44,   4.39,   5.62
200105,    0.72,    2.52,    3.38,    0.32,   2.12,  12.9374,  11.0938,   9.9505,  11.5131,  10.2402,   2.0897,   4.1362,   2.2582,   4.5378,   5.4701,   5.0572,  -0.5953,   3.7627,   1.0295,   1.9003,   3.4236,   4.1305,   3.1322,   0.6078,   4.3666,  -0.0635,   1.3391,   3.8384,   4.0086,   5.6966,  -5.83,   0.67,   1.15,   1.91,   2.42,   1.43,   4.28,   2.69,   1.83,   3.26
200106,   -1.94,    6.24,   -1.20,    0.28,   0.34,   2.4624,   2.9262,   4.6634,   2.9534,   0.6618,   6.7293,  10.1459,   5.7349,   6.6824,   5.2115,   5.2681,  -2.0210,   2.0164,   0.3893,   0.6756,   3.4999,  -1.2689,  -0.6290,  -3.5911,   3.5989,  -2.1434,  -3.7180,  -0.2130,  -1.9328,  -3.0661,   0.01,  -1.67,  -2.34,  -4.00,  -0.47,  -0.98,  -2.92,  -1.67,  -2.39,   1.09
200107,   -2.13,   -4.45,    5.60,    0.30,   5.47,  -8.8409,  -7.9910,  -3.5420,   0.1316,  -0.0776, -10.4351,  -8.2074,  -5.9087,  -3.2248,  -3.8952,  -9.1287,  -4.8595,  -2.1020,  -0.0099,  -1.1776,  -5.1734,  -0.6867,   0.5821,   1.9159,  -0.8803,  -1.6000,  -0.0836,  -2.0243,  -3.7487,   7.5709,  -6.75,  -4.27,  -1.46,  -0.74,  -0.99,  -0.64,   1.88,   1.67,   0.46,  -2.89
200108,   -6.46,    2.40,    2.52,    0.31,   5.54,  -8.3146,  -5.5726,  -3.7940,  -1.4197,  -0.8384,  -9.8988,  -4.4550,  -2.7833,  -1.8364,  -0.9354,  -7.2915,  -3.1587,  -2.7943,  -1.9604,  -0.2329,  -7.3325,  -4.1156,  -3.5534,  -1.6362,  -8.6422,  -7.3219,  -4.1989,  -2.9080,  -7.9960,  -8.3486, -14.36,  -7.63,  -6.50,  -6.30,  -4.04,  -2.59,  -1.77,  -1.96,  -3.97,  -3.48
200109,   -9.25,   -6.33,    1.72,    0.28,  11.54, -16.1522, -15.8137, -10.1400,  -9.6716, -12.9979, -18.9130, -15.5516, -12.5396, -15.2040, -15.9239, -15.6267, -12.7377, -12.6066, -12.4693, -19.1033, -16.4522, -13.2259, -10.0228, -14.0224, -16.5366,  -7.1422, -11.0709,  -6.6879, -11.2515,   1.6352, -22.83, -13.88, -11.23,  -6.01,  -4.18,  -2.96,  -4.16,  -6.05,  -4.98,  -7.37
200110,    2.46,    7.68,   -7.94,    0.22,  -8.41,   8.9389,   8.2689,   6.3970,   4.8372,   4.3533,  11.4085,   8.7470,   5.7116,   2.8488,   4.1520,  13.7525,   5.9897,   4.1353,   4.9019,  11.0617,   8.5567,   3.0209,   1.6316,   3.2991,   2.9970,   3.3741,  -0.4446,  -1.3418,   0.6523, -14.6371,  15.29,   4.79,   1.53,   2.14,   0.05,   1.29,  -0.07,  -0.05,  -0.09,   0.98
200111,    7.54,   -0.34,    1.91,    0.17,  -8.58,   6.3311,  11.4806,   4.8640,   6.1710,   6.6767,  10.2536,   8.2014,   6.5762,   9.6609,  12.0228,  10.0212,   6.3346,   7.2081,   9.1858,  11.7710,  10.3463,   9.4269,   6.7769,  10.7107,   9.0668,   7.5204,   8.8808,   4.7999,  11.0146,  11.2876,  20.23,  11.38,   8.12,   5.95,   5.45,   4.94,   5.70,   3.72,   5.49,   4.88
200112,    1.61,    4.61,    1.20,    0.15,  -0.02,  13.2001,   6.4434,   6.2109,   5.4780,   7.2368,   7.8290,   6.4012,   6.6175,   8.0932,   7.5890,   5.0903,   5.8256,   8.1586,   4.9779,   6.9937,   3.6961,   4.7154,   4.9244,   7.3486,   2.6976,  -0.0352,   2.5637,   3.3935,   0.7170,   1.3074,  -0.68,   0.00,   0.16,   1.99,   2.22,   4.48,   2.34,   2.64,   3.57,   4.91
200201,   -1.44,    1.09,    3.48,    0.14,   3.68,  -8.1186,  -1.1782,   2.4103,   3.1605,   4.9596,  -6.5246,  -2.5358,  -0.5892,   1.2778,   1.6131,  -4.9089,  -1.3946,  -1.0493,   2.9205,   2.9163,  -3.7038,  -0.7433,   2.2754,   2.7822,  -4.3389,  -0.7707,  -2.1134,  -0.8966,  -1.3523,  -9.1858,  -1.37,  -2.29,  -3.30,  -1.56,  -0.97,  -2.08,   1.00,  -0.36,  -2.02,  -0.28
200202,   -2.29,   -1.13,    2.46,    0.13,   6.77, -10.4650,  -5.9785,  -4.1470,  -1.3879,  -3.1667,  -9.7261,  -5.8740,  -0.9626,   0.8093,  -0.3354,  -7.1292,  -0.5579,   0.0609,  -0.0853,   2.6341,  -4.4120,   1.3716,   2.2502,  -3.6865,   1.9423,  -2.5408,   0.4524,  -1.2951,  -0.4916, -12.7631, -17.76,  -3.24,  -1.15,  -0.33,  -0.05,  -1.59,   2.16,   0.44,   0.28,  -2.24
200203,    4.24,    4.21,    0.97,    0.13,  -1.67,   5.7498,   7.6607,   8.5823,   7.9637,   9.4138,   8.7852,   9.4705,   7.2602,   8.1474,  11.8165,   8.3859,   6.8812,   6.8555,   7.6469,   9.6653,   7.0178,   6.3118,   6.0893,   5.2731,   7.2883,   2.9454,   6.2188,   3.9373,   8.3441,   0.1097,   7.91,   3.69,   5.29,   2.85,   4.50,   4.70,   3.88,   3.83,   5.87,   5.92
200204,   -5.20,    5.82,    4.15,    0.15,   7.95, -10.1079,  -0.2925,   1.7280,   3.7254,   5.4190,  -4.4329,  -0.3001,   3.6204,   3.8219,   4.6768,  -4.9794,   0.8836,   2.0629,   0.9111,  -0.7165,  -3.3194,   0.7494,  -0.4090,  -1.4339,   0.8121,  -8.0344,  -3.0555,   1.0499,  -1.5004, -22.1472, -13.80, -10.00,  -8.14,  -7.01,  -5.08,  -1.00,  -1.58,   1.18,  -0.58,  -0.43
200205,   -1.38,   -3.28,    1.64,    0.14,   2.97,  -7.0873,  -5.7322,  -3.0116,   1.2613,   0.1465,  -7.8253,  -4.6677,  -4.5483,  -3.2884,  -6.2317,  -5.7819,  -2.7562,  -3.8617,  -3.1376,  -1.9773,  -3.1622,  -0.4315,  -0.4237,  -1.3708,   1.1624,  -1.3091,   0.3296,   0.0557,   1.4100,  -7.7067,  -5.78,  -1.48,  -1.02,  -0.71,   0.24,  -1.65,   0.85,  -2.32,   0.90,  -2.45
200206,   -7.21,    4.21,    0.03,    0.13,   6.15,  -8.8583,  -7.8601,  -1.0059,   0.9620,  -1.1370,  -7.9617,  -5.2504,  -2.0573,  -1.8341,  -2.9912,  -7.3804,  -7.7624,  -5.1061,  -4.9850,  -7.1561,  -9.6476,  -6.8722,  -7.0226,  -6.0459,  -8.6606,  -7.5617,  -4.8158,  -6.5054, -10.0338, -13.5638, -14.62,  -8.41,  -4.33,  -7.40,  -8.69,  -7.01,  -3.24,  -6.49,  -2.66,  -3.56
200207,   -8.18,   -5.24,   -3.51,    0.15,   3.34, -19.4566, -15.4205, -14.6772, -11.7153, -11.9543, -16.0286, -16.8371, -14.0131, -15.6859, -18.8006,  -9.1828,  -9.3501, -12.2576, -11.6894, -17.0855, -10.5352,  -8.5619,  -9.7661, -12.4764, -16.7554,  -5.4101, -10.1517,  -7.1284, -10.1954, -14.8457,  -6.66, -10.38,  -9.61,  -6.45,  -7.13,  -7.90,  -5.64,  -6.86,  -6.53, -11.82
200208,    0.50,   -2.93,    3.20,    0.14,   1.76,   0.3033,  -0.6641,  -2.9820,  -0.8932,  -1.8478,   0.2764,   0.1326,  -0.1718,   1.3863,  -0.9695,   0.3309,  -0.0010,   2.5789,   1.5151,   4.7777,  -0.7289,  -0.7335,   1.0500,   0.4543,   5.0680,  -0.1708,   0.9393,   1.9479,   5.3402,   8.5013,   4.48,  -2.51,   0.86,   1.80,   1.57,   0.87,   2.52,   0.59,   1.92,   1.38
200209,  -10.35,    2.36,    1.68,    0.14,   9.09, -10.7640,  -8.3116,  -8.0967,  -6.9462,  -6.6037,  -7.9986,  -6.9291,  -5.5517,  -7.9947,  -8.3376,  -7.7824,  -8.7573,  -9.4169,  -7.3646,  -8.8730,  -9.3011,  -7.9287, -13.0955, -11.6781, -19.4062, -11.0027, -11.5360,  -9.0316,  -8.2579,  -6.4196, -15.97, -16.04, -13.50, -11.66,  -8.33,  -8.48,  -7.07,  -7.41,  -4.58,  -3.07
200210,    7.84,   -3.44,   -4.14,    0.14,  -5.31,   6.1898,   4.6405,   2.9204,   1.9867,   1.1046,  10.2918,   2.3986,   4.6090,   1.9255,  -1.7252,   7.4700,   1.6575,   5.9627,   3.9028,  -0.4531,   7.0420,   5.3016,   3.7959,   3.2235,   5.2309,  10.4195,   7.2274,   4.6246,   5.9519,  13.6774,  19.25,   9.36,  11.43,   9.12,   3.90,   3.92,   5.14,   4.24,   5.10,   5.00
200211,    5.96,    3.24,   -1.53,    0.12, -16.19,  18.0055,  12.6234,  10.2573,   8.2747,   9.3206,  13.1267,  11.2839,   7.0181,   6.2420,   6.5987,   9.2626,   8.6435,   6.6087,   5.4669,  11.0547,  10.0002,   7.2532,   9.3196,   8.6056,  13.2352,   4.9442,   6.2187,   4.2042,   5.8705,   6.2793,  22.36,  11.67,   8.33,   4.94,   2.85,   1.62,   3.06,   0.19,  -2.97,   2.20
200212,   -5.76,   -0.02,    2.38,    0.11,   9.64, -10.2417,  -5.8232,  -4.8779,  -2.5247,  -2.4603, -10.2179,  -7.3142,  -4.4029,  -3.5028,  -3.4790,  -7.2461,  -4.7355,  -2.8045,  -4.0014,  -6.5111,  -7.1674,  -5.3181,  -3.5225,  -3.6529,  -2.7996,  -6.3030,  -6.3175,  -3.2821,  -3.5678,  -9.4214, -14.06, -12.16,  -8.23,  -7.96,  -1.32,  -3.36,  -3.35,  -1.12,   0.13,  -1.74
200301,   -2.57,    1.32,   -0.75,    0.10,   1.60,  -0.3240,  -0.4515,  -2.0312,  -0.8134,   0.2577,  -3.6522,  -3.1954,  -3.0696,  -1.5624,  -3.2657,  -1.4748,  -4.3549,  -3.2571,  -3.8986,  -2.6501,  -1.6100,  -2.8086,  -1.0575,  -2.3882,  -5.2969,  -2.8272,  -2.7998,  -1.0850,  -5.2223,  -5.4133,  -3.93,  -1.60,  -3.23,  -2.26,  -3.59,  -3.14,  -2.76,  -2.38,  -0.83,  -1.06
200302,   -1.88,   -0.45,   -1.28,    0.09,   1.25,  -6.6572,  -2.7174,  -2.3180,  -1.7055,  -2.1027,  -2.9149,  -1.7278,  -2.1881,  -2.8483,  -5.7069,  -4.3275,  -1.0010,  -2.1039,  -4.0380,  -2.4282,  -2.6970,  -2.0843,  -2.0840,  -1.2401,  -6.3893,  -1.0970,  -2.6818,  -2.5494,  -3.2368,  -5.5432,   0.75,  -2.54,  -2.09,  -3.06,  -1.86,  -0.59,  -2.85,  -2.42,  -1.27,   0.29
200303,    1.09,    0.90,   -2.10,    0.10,   1.60,   2.1139,   1.2954,   0.3954,   1.9574,  -0.1807,   1.9799,   1.1950,   0.6704,   1.5524,  -0.7410,   3.0223,   0.7454,  -0.1833,  -0.3248,   2.2219,   1.3580,  -0.5695,   0.3026,   1.7127,  -3.5622,   1.7257,   0.6127,   0.9781,  -0.6629,  -3.4641,   0.33,   0.35,  -1.49,   1.39,   1.40,   2.60,   0.87,   1.04,   0.95,   3.73
200304,    8.22,    0.67,    0.88,    0.10,  -9.49,  12.2543,  11.2401,   7.8428,   7.6885,   9.1141,  10.6479,   9.5151,   9.1087,   9.7887,   8.7474,   8.4318,   8.6467,  10.4235,  11.3368,  10.6193,   9.4529,   7.0257,   9.4853,   8.1708,   9.4910,   7.3985,   9.5673,   8.7958,   8.8733,  14.8650,  19.79,  17.10,  12.32,  13.12,   7.37,   5.31,   7.15,   5.30,   5.67,   4.61
200305,    6.05,    4.48,    0.01,    0.09, -10.85,  20.4362,  15.3026,  10.7698,  10.9997,  10.3994,  13.1637,   9.7160,  11.2446,   9.9422,   9.9393,   8.5548,   9.1715,   9.6030,   8.9721,   8.5440,   9.9861,  10.4132,   8.4663,  11.1026,   7.7175,   4.2625,   6.6110,   6.8348,   6.6292,   7.9406,  21.90,  12.52,  13.78,   9.71,   6.31,   4.53,   4.67,   1.63,   5.27,   7.01
200306,    1.42,    1.80,    0.38,    0.10,  -1.09,   6.3961,   4.2186,   4.7884,   4.1381,   5.6317,   1.8667,   0.6935,   1.2792,   2.4904,   3.3782,   2.7983,   1.4666,   0.6252,   1.4215,   2.4811,   1.1202,   0.9271,   0.1795,  -1.3348,   7.2541,   1.0146,   2.5414,   1.9042,  -0.9105,   3.6693,   2.16,   4.45,   1.50,   2.22,   1.41,   0.71,  -0.12,   1.90,   1.42,   1.89
200307,    2.35,    5.22,   -1.06,    0.07,  -0.31,   8.6923,   8.2423,   8.6623,   8.8683,   7.8202,   8.1062,   5.1697,   6.2014,   6.4824,   7.8886,   7.1725,   4.8106,   1.3725,   4.5702,   3.4375,   3.9859,   3.5105,   3.1838,   5.0077,   2.5020,   0.5374,   5.3954,   1.8706,  -0.6267,   1.3059,   5.34,   4.65,   3.36,   3.74,   1.31,   1.04,   0.82,   3.81,   1.75,   3.24
200308,    2.34,    2.69,    1.58,    0.07,  -0.55,   4.3805,   5.1662,   3.6270,   4.6433,   6.6833,   4.4778,   3.1048,   5.5022,   4.9979,   6.1031,   4.5063,   4.1547,   4.8995,   7.7977,   7.5090,   5.1119,   3.6692,   4.2765,   4.5643,   9.6733,   1.6161,   1.3188,   2.1849,   2.0651,   1.4238,   3.75,   4.33,   2.32,   1.69,   0.71,   4.79,   1.61,   1.37,   2.66,   4.06
200309,   -1.24,    0.70,    0.08,    0.08,  -0.19,   3.3570,   0.2233,  -0.0666,   2.1457,   4.9432,  -2.4297,  -2.1419,  -2.6608,  -4.0212,  -1.3267,  -1.9748,  -2.8818,  -2.3960,  -1.4274,   0.1111,  -1.6846,  -2.5957,  -0.4334,  -1.1180,   0.1526,  -0.8327,  -1.0340,  -1.1194,  -2.2543,  -4.1619,  -0.57,  -1.13,  -0.63,  -0.66,   0.38,  -2.43,  -2.58,  -1.58,  -1.31,  -1.79
200310,    6.08,    2.64,    1.83,    0.07,   3.73,   6.2372,   8.6290,   7.7306,  10.5309,  11.5858,   8.9495,   8.0230,   6.6036,  10.1994,  11.1558,   9.4146,   6.4445,   5.8389,  10.8830,  11.6873,   7.8700,   8.4415,   8.3195,   9.3550,   8.4010,   3.5586,   8.8510,   7.9174,   6.3624,   2.7572,   3.84,   4.85,   5.46,   4.68,   1.47,   6.54,   7.42,   7.77,   8.37,  11.76
200311,    1.35,    2.00,    1.81,    0.07,   1.63,   2.8544,   3.2197,   5.0749,   3.8137,   6.7764,   2.7273,   3.7452,   2.5899,   4.1590,   3.5763,   3.5189,   3.5015,   2.0817,   4.9182,   3.4489,   1.2836,   2.9756,   3.6620,   3.2890,   4.1016,   0.7906,   0.4090,   2.1222,   0.3007,   2.9094,   0.52,   1.85,   0.26,   2.01,   1.75,   0.22,   1.14,   1.19,   4.11,   3.24
200312,    4.29,   -2.76,    1.61,    0.08,  -5.69,   0.0775,   3.0038,   3.0793,   1.5834,   3.8076,   2.0299,   2.0377,   3.0650,   2.4894,   2.0791,  -0.4011,   2.7358,   4.6137,   1.8753,   7.0387,   0.7525,   3.7193,   2.0131,   5.2436,   2.9358,   5.2850,   4.6031,   3.6443,   6.2585,   4.9712,   8.99,   7.57,   5.98,   4.99,   4.82,   3.41,   3.96,   1.48,   1.75,  -1.22
200401,    2.15,    2.52,    2.49,    0.07,   2.59,   5.8864,   5.4238,   5.7839,   6.2361,   8.4473,   3.6268,   3.5025,   3.2284,   3.6622,   7.9512,   2.9673,   1.8951,   1.5319,   4.6044,   5.8371,   1.7715,   0.9428,   4.5104,   2.5485,   5.1754,   1.7728,   0.0960,   3.6666,   1.6178,   6.7316,   2.50,   1.02,   0.94,   3.96,   0.88,   2.26,   2.17,   2.11,   3.28,   3.65
200402,    1.40,   -1.56,    0.86,    0.06,  -1.07,   0.3488,  -0.3256,   0.4772,   0.7249,   0.2138,   1.3285,   2.0600,   0.6045,   0.0223,  -0.2106,   0.1936,   2.6350,   3.0071,   2.0512,   1.1230,   2.4414,   1.5270,   2.6824,   3.9648,   0.7522,   1.2043,   1.1167,   2.5544,   0.7728,   5.5355,   2.08,   1.18,   1.46,   2.51,   2.57,   1.82,   0.90,   2.47,  -0.58,  -0.05
200403,   -1.32,    1.75,    0.25,    0.09,   0.22,  -1.3068,  -0.8285,  -0.7987,   0.6094,  -0.7704,   2.3874,   1.0735,   0.2534,   0.7401,   2.0042,   1.8381,   0.8600,   0.1118,   0.1622,   0.7611,   0.3530,  -0.3665,   0.5918,  -0.7707,  -1.1304,  -2.2347,  -1.1035,  -1.3205,  -0.3076,  -1.0568,  -1.82,  -2.86,  -1.04,   0.00,  -2.04,   0.07,  -1.14,  -0.64,   0.40,  -1.31
200404,   -1.83,   -1.73,   -3.04,    0.08,  -5.37,  -4.4376,  -5.0253,  -3.8252,  -3.8130,  -6.2052,  -3.9255,  -4.6317,  -2.6097,  -4.1259,  -7.8466,  -1.6360,  -2.5401,  -2.5361,  -5.9798,  -7.6159,  -1.6814,  -3.9257,  -4.4972,  -2.9662,  -3.2804,   0.6150,  -3.1229,  -4.7100,  -2.1795,  -2.0084,   2.63,  -0.19,   0.14,  -1.51,  -1.29,  -3.46,  -3.12,  -5.94,  -3.83,  -7.66
200405,    1.17,   -0.24,   -0.27,    0.06,   1.59,  -1.9608,  -0.4772,  -0.0627,  -0.5650,   0.7384,   1.4309,   1.8519,   1.1502,   1.8095,   2.4656,   1.5458,   2.3993,   1.7899,   1.6945,   1.5822,   1.1820,   1.9616,   2.1582,   1.7877,   3.7803,   0.8931,   2.0304,   1.1627,  -0.0084,   1.2390,  -0.17,   0.79,   1.88,   1.92,  -0.50,   1.89,   3.59,   0.40,   2.40,   2.75
200406,    1.86,    2.26,    1.22,    0.08,   2.09,   0.8496,   4.6294,   4.5402,   3.3394,   3.9089,   3.5519,   5.0763,   5.8564,   5.5403,   7.5272,   2.4477,   4.5111,   2.6117,   1.3220,   4.0675,   1.4607,   2.8044,   2.0356,   3.4784,   4.1109,   1.7704,   0.6818,   0.5052,   2.7062,   2.3677,   1.16,   1.93,   1.70,   1.19,  -0.32,   2.20,   4.12,   4.52,   5.19,   1.81
200407,   -4.06,   -3.83,    3.36,    0.10,  -2.28, -12.9637,  -7.9372,  -6.6625,  -5.7838,  -4.4007,  -9.1603,  -9.1831,  -4.8755,  -5.2254,  -4.3805,  -8.8681,  -5.7836,  -3.6882,  -3.1101,  -4.0751,  -6.3534,  -4.9411,  -3.9173,  -5.2736,  -3.4492,  -4.7911,  -1.1708,  -1.2955,  -2.8216,  -0.8930,  -4.42,  -2.74,  -2.11,  -4.89,  -1.91,  -2.99,  -5.89,  -5.76,  -6.66,  -8.79
200408,    0.08,   -1.55,    1.01,    0.11,  -1.58,  -1.6310,  -0.6326,  -1.1492,  -1.2872,  -1.8926,  -4.1618,  -1.8082,  -0.3068,   0.7438,   0.8050,  -2.9008,  -0.9963,   0.3098,   1.4212,  -2.3563,  -1.0186,  -1.3873,   0.5888,   0.5550,   0.7398,  -0.2841,   1.5372,   1.1951,   0.9677,  -0.1074,  -0.04,   1.49,   0.08,   0.70,  -0.42,   0.97,  -0.90,  -0.07,  -0.69,  -1.90
200409,    1.60,    3.00,   -0.05,    0.11,   5.25,   4.4174,   4.9279,   4.7983,   4.6004,   3.7605,   8.0526,   6.0893,   5.5538,   3.9892,   3.7137,   4.1485,   3.9581,   3.7480,   3.1665,   4.4084,   2.9731,   2.8534,   5.2608,   3.0445,   2.3448,   0.0943,   1.2129,   2.4873,   1.7357,   3.7306,   2.20,  -0.98,  -0.75,   0.93,   0.32,   0.78,   4.00,   4.61,   6.68,   7.34
200410,    1.43,    0.11,   -0.32,    0.11,  -1.52,   1.2288,   2.2290,   2.3851,   1.4388,   0.3917,   3.4952,   3.6939,   0.8466,   0.7768,   2.4895,   1.7848,   4.2214,   2.5461,   0.0145,   2.1266,   3.3829,   3.2311,   1.9478,   1.1477,  -0.6344,   1.3529,   0.6641,   2.9466,   1.0023,   2.6451,   5.64,   2.52,   1.28,   1.17,   2.13,  -1.01,   0.84,   0.26,   2.29,   2.36
200411,    4.54,    3.73,    1.47,    0.15,   3.23,  10.6557,   8.5490,   8.4802,   8.0602,   8.7755,   7.2243,   9.4487,   9.7913,   9.1247,   9.6238,   6.9899,   5.8903,   7.6427,   6.2301,   9.4029,   5.6021,   7.5936,   7.4960,   6.6297,   7.6380,   3.1869,   4.3473,   5.1917,   3.6715,   6.0541,   4.39,   1.31,   3.76,   5.63,   3.90,   4.39,   5.80,   6.15,   7.24,   9.93
200412,    3.43,   -0.10,   -0.13,    0.16,  -2.83,   5.4624,   4.7173,   4.3090,   2.9746,   5.7276,   3.4632,   3.7377,   2.3603,   2.1279,   3.3755,   5.6053,   3.0887,   2.4102,   1.9959,   3.0849,   4.1174,   4.0766,   4.7860,   4.3149,   3.9043,   3.7616,   2.4423,   2.4570,   5.3797,   2.7714,   7.38,   2.96,   4.69,   4.96,   3.41,   3.54,   3.06,   2.32,   1.02,   2.04
200501,   -2.76,   -1.69,    2.09,    0.16,   3.19,  -6.4425,  -4.2278,  -4.1436,  -3.2545,  -1.3342,  -5.4294,  -4.0582,  -2.5241,  -3.2281,  -2.7660,  -3.6002,  -3.8858,  -3.5677,  -0.7062,  -2.8271,  -2.7303,  -3.4601,  -3.0964,  -1.8887,  -2.6225,  -3.1340,  -1.9377,  -1.1184,  -1.9397,   0.3739,  -6.81,  -2.40,  -2.84,  -1.89,  -1.76,  -1.00,  -2.45,   0.18,  -2.30,  -3.99
200502,    1.89,   -0.53,    1.60,    0.16,   3.18,  -1.1054,   0.0689,  -0.2963,   0.6170,   3.0139,   1.9578,   1.9983,   3.0190,   3.9454,   2.3676,   1.0919,   2.4920,   3.1954,   1.8788,   3.9852,   2.2778,   2.3984,   3.7583,   3.4253,   3.2542,   0.9529,   4.4654,   2.4167,   0.5174,   5.0656,   4.11,   0.41,  -0.81,   0.15,   0.42,   0.98,   8.21,   3.92,   2.45,   5.43
200503,   -1.97,   -1.36,    2.14,    0.21,   0.55,  -6.1309,  -2.4738,  -2.8237,  -2.9271,  -2.3390,  -4.4208,  -2.4105,  -2.6450,  -0.3561,  -0.0758,  -1.6539,  -2.3876,  -2.5644,  -2.2084,  -0.7911,  -1.9051,  -0.6749,  -0.1994,  -1.3722,  -0.9625,  -1.1045,  -3.8724,  -0.8358,  -0.0407,  -0.5454,  -2.90,  -3.02,  -1.74,  -2.17,  -0.87,  -0.73,  -1.16,  -2.36,  -0.97,  -1.50
200504,   -2.61,   -3.97,    0.02,    0.21,  -0.85,  -5.7670,  -6.9883,  -5.4446,  -6.1306,  -6.4017,  -7.6377,  -6.1972,  -6.4265,  -6.0582,  -4.9490,  -5.0614,  -4.3705,  -5.2300,  -5.0319,  -4.7201,  -3.9416,  -4.3878,  -4.4493,  -2.9118,  -2.0010,  -1.2009,  -1.8323,  -2.8146,  -1.1286,  -2.6218,  -3.27,  -0.76,  -2.71,  -2.73,  -0.98,  -1.35,  -2.07,  -1.91,  -5.01,  -6.59
200505,    3.65,    2.78,   -0.61,    0.24,   0.43,   6.6123,   6.6700,   5.2561,   4.1017,   4.6764,   9.2990,   8.2860,   6.9574,   5.6819,   7.0257,   6.1815,   5.8296,   5.7986,   4.2372,   6.7546,   6.0471,   6.3345,   4.9827,   6.4054,   5.3903,   3.8986,   2.1063,   1.9276,   2.3482,   4.2088,   5.88,   5.35,   1.84,   2.89,   4.26,   4.15,   1.49,   4.62,   3.13,   6.39
200506,    0.57,    2.52,    2.84,    0.23,   2.06,   3.8619,   3.7658,   4.0287,   4.2592,   5.4266,   1.8392,   4.0924,   4.1991,   4.1503,   5.3845,   1.9185,   2.8392,   2.5837,   4.5089,   3.8455,   0.9667,   2.0110,   3.7727,   4.4355,   2.7887,  -1.6136,   1.1399,   2.1186,   1.3035,   3.2827,   0.31,  -0.03,   0.19,   0.27,  -0.62,  -0.54,   0.29,   1.74,   3.05,   5.60
200507,    3.92,    2.89,   -0.85,    0.24,  -0.03,   7.6646,   8.4900,   6.7497,   6.7314,   6.8429,   7.2312,   7.0603,   7.7206,   5.7572,   5.6785,   4.8573,   6.3939,   5.9660,   6.0728,   2.8832,   6.2388,   5.6567,   4.9599,   6.8861,   4.4862,   4.5081,   3.1669,   1.8065,   2.4075,   4.2129,   7.08,   4.17,   3.51,   4.54,   2.47,   4.25,   3.25,   3.64,   5.83,   5.96
